elevation,lat,lon,yld
1628.2808,41.252914,-97.144436,215.1809
1628.2808,41.252948,-97.144435,209.3218
1628.6089,41.252981,-97.144435,210.8857
1628.6089,41.253015,-97.144435,212.7172
1628.6089,41.253048,-97.144435,196.2838
1628.6089,41.253081,-97.144435,201.1219
1628.6089,41.253114,-97.144436,206.6595
1628.6089,41.253147,-97.144435,212.2849
1628.937,41.25318,-97.144436,214.37
1628.6089,41.253213,-97.144436,232.9678
1628.6089,41.253246,-97.144436,226.3174
1628.937,41.25328,-97.144438,202.7244
1628.2808,41.253316,-97.144436,180.6404
1628.2808,41.253349,-97.144439,178.6206
1628.6089,41.253381,-97.144439,204.9128
1628.6089,41.253414,-97.14444,198.7195
1628.937,41.253446,-97.144441,177.8439
1628.937,41.253479,-97.144442,203.7054
1628.937,41.253511,-97.144443,220.6041
1629.2651,41.253544,-97.144443,212.7003
1629.2651,41.253576,-97.144444,144.9081
1629.2651,41.25361,-97.144444,95.8324
1629.2651,41.253645,-97.144443,118.6302
1629.2651,41.253678,-97.144443,157.1462
1629.2651,41.253712,-97.144442,153.6673
1629.2651,41.253745,-97.144443,192.4506
1629.5932,41.253777,-97.144444,207.8534
1629.2651,41.25381,-97.144444,216.7494
1629.2651,41.253843,-97.144444,219.8901
1629.5932,41.253875,-97.144445,223.3853
1629.5932,41.253909,-97.144445,218.9324
1629.9213,41.253941,-97.144444,241.1257
1629.9213,41.253974,-97.144444,229.3485
1629.5932,41.254007,-97.144444,232.2632
1629.5932,41.254041,-97.144444,227.6152
1629.5932,41.254074,-97.144445,224.415
1629.5932,41.254107,-97.144446,232.4738
1629.9213,41.25414,-97.144446,241.3517
1629.9213,41.254173,-97.144446,242.4857
1630.2493,41.254207,-97.144444,256.5408
1630.2493,41.25424,-97.144444,242.7628
1630.2493,41.254272,-97.144444,236.096
1630.2493,41.254305,-97.144445,236.9451
1629.9213,41.254339,-97.144445,243.7528
1629.9213,41.254372,-97.144445,235.7801
1629.9213,41.254405,-97.144445,233.168
1629.5932,41.254438,-97.144445,240.6055
1629.9213,41.25447,-97.144446,250.5664
1630.2493,41.254502,-97.144447,234.2427
1630.5774,41.254535,-97.144448,245.0837
1630.5774,41.254568,-97.144448,226.1951
1630.5774,41.2546,-97.144448,221.7724
1630.5774,41.254632,-97.144449,214.9072
1630.2493,41.254667,-97.144447,219.8223
1630.2493,41.2547,-97.144447,214.6455
1630.2493,41.254733,-97.144447,225.4972
1630.2493,41.254767,-97.144446,193.845
1630.2493,41.2548,-97.144447,210.4726
1630.9055,41.254855,-97.14434,182.6327
1630.9055,41.254825,-97.144343,210.9541
1630.5774,41.254794,-97.144343,219.6195
1630.5774,41.254763,-97.144343,231.9191
1630.5774,41.254733,-97.144346,243.1302
1630.5774,41.254702,-97.144346,219.262
1630.5774,41.254672,-97.144346,234.3921
1630.5774,41.254642,-97.144345,223.066
1630.5774,41.254613,-97.144344,204.6587
1630.9055,41.254588,-97.144343,246.0853
1630.9055,41.254562,-97.144343,208.1672
1630.9055,41.254535,-97.144344,201.0264
1630.5774,41.254509,-97.144342,201.315
1630.5774,41.254483,-97.144342,203.6973
1630.5774,41.254457,-97.144342,181.4807
1630.5774,41.254431,-97.144341,198.8517
1630.5774,41.254405,-97.144341,192.9643
1630.2493,41.254379,-97.144341,197.8841
1630.2493,41.254353,-97.14434,212.8098
1630.5774,41.254326,-97.14434,208.4767
1630.5774,41.2543,-97.14434,214.5035
1630.5774,41.254273,-97.144339,201.568
1630.5774,41.254246,-97.144339,208.124
1630.2493,41.254219,-97.144338,194.5057
1630.2493,41.254192,-97.144337,201.5008
1629.9213,41.254166,-97.144335,220.9183
1630.2493,41.254139,-97.144336,222.2442
1630.2493,41.254112,-97.144337,213.8639
1630.2493,41.254085,-97.144336,186.4344
1630.5774,41.254058,-97.144337,201.4305
1630.5774,41.254031,-97.144337,198.6855
1630.5774,41.254005,-97.144337,206.5316
1630.5774,41.253977,-97.144336,211.0957
1630.5774,41.25395,-97.144335,165.2502
1630.5774,41.253919,-97.144334,83.8636
1630.5774,41.253888,-97.144334,80.8289
1630.2493,41.253858,-97.144334,132.3255
1629.9213,41.253828,-97.144336,145.0269
1629.9213,41.253798,-97.144337,155.6151
1629.9213,41.253768,-97.144336,177.8856
1630.2493,41.253738,-97.144334,184.2932
1630.2493,41.253708,-97.144335,172.4652
1629.9213,41.253682,-97.144336,206.8766
1629.9213,41.253655,-97.144336,184.1494
1630.2493,41.253629,-97.144335,197.689
1630.2493,41.253602,-97.144334,198.8867
1630.5774,41.253576,-97.144333,206.3772
1630.5774,41.253549,-97.144332,194.0634
1625.6562,41.250165,-97.14543,156.3481
1625.9843,41.250201,-97.145431,189.9224
1625.9843,41.250238,-97.145431,200.7276
1625.9843,41.250274,-97.145432,205.4135
1627.2966,41.250307,-97.145437,197.7224
1627.2966,41.250344,-97.145436,172.968
1626.9685,41.250381,-97.145434,181.0552
1626.9685,41.250419,-97.145434,187.0407
1626.9685,41.250456,-97.145432,205.1612
1626.6404,41.250493,-97.145431,211.9354
1626.3123,41.250531,-97.145433,197.3637
1626.6404,41.250568,-97.145432,194.2254
1626.9685,41.250604,-97.145434,203.5628
1626.3123,41.250641,-97.145434,210.2312
1626.3123,41.250678,-97.145434,202.3066
1626.6404,41.250714,-97.145434,191.5577
1627.2966,41.250747,-97.145436,204.9557
1627.2966,41.250783,-97.145435,215.5442
1627.2966,41.250819,-97.145434,207.7786
1626.9685,41.250856,-97.145434,204.9485
1626.6404,41.250892,-97.145434,192.7273
1626.3123,41.250929,-97.145434,183.0115
1626.6404,41.250965,-97.145435,200.3973
1626.3123,41.251,-97.145435,204.6797
1626.3123,41.251035,-97.145435,207.9184
1626.3123,41.251071,-97.145436,225.097
1626.3123,41.251106,-97.145436,210.2832
1626.6404,41.251141,-97.145435,211.0023
1626.6404,41.251174,-97.145436,224.3196
1627.2966,41.251206,-97.145439,267.9924
1626.9685,41.251242,-97.145441,220.3591
1626.9685,41.251278,-97.145439,220.8534
1626.9685,41.251314,-97.145438,228.1876
1626.6404,41.251349,-97.145438,230.1505
1626.9685,41.251382,-97.145438,226.996
1626.9685,41.251414,-97.145438,237.4379
1626.9685,41.251446,-97.145438,239.9058
1626.6404,41.251479,-97.145439,227.1642
1626.6404,41.251511,-97.145439,202.765
1626.6404,41.251544,-97.145439,201.9207
1626.6404,41.251576,-97.145441,200.7192
1626.6404,41.251607,-97.145442,200.7642
1626.6404,41.251639,-97.145438,187.8267
1626.9685,41.25167,-97.145437,218.6781
1626.9685,41.251702,-97.145438,200.0732
1626.9685,41.251734,-97.145439,203.2812
1626.9685,41.251765,-97.145439,200.3449
1626.9685,41.251797,-97.14544,193.603
1626.6404,41.25183,-97.145441,170.5183
1626.6404,41.251863,-97.145442,173.1314
1626.6404,41.251895,-97.145443,158.399
1626.3123,41.251927,-97.145445,170.0916
1626.6404,41.25196,-97.145446,164.7918
1626.3123,41.251992,-97.145446,161.5277
1626.3123,41.252025,-97.145446,183.1248
1625.9843,41.252057,-97.145448,182.6512
1625.9843,41.252089,-97.145448,189.2323
1625.9843,41.252121,-97.145448,180.8714
1625.3281,41.252154,-97.145448,158.7198
1625.6562,41.252185,-97.145449,170.2074
1625.9843,41.252217,-97.145449,161.1565
1625.9843,41.252249,-97.145449,159.2703
1625.9843,41.252282,-97.145448,174.8994
1625.9843,41.252314,-97.145449,196.1864
1625.9843,41.252346,-97.145449,173.4522
1625.9843,41.252378,-97.145449,150.2669
1626.3123,41.252409,-97.14545,168.7399
1626.6404,41.252441,-97.145449,158.3327
1625.9843,41.252542,-97.145452,152.4281
1626.3123,41.252572,-97.145452,159.5935
1626.3123,41.252603,-97.145453,154.3177
1626.3123,41.252633,-97.145453,163.0781
1626.3123,41.252664,-97.145453,151.1939
1626.3123,41.252695,-97.145454,158.9144
1626.3123,41.252725,-97.145454,194.7828
1626.3123,41.252756,-97.145454,209.4222
1626.6404,41.252787,-97.145454,191.3496
1625.9843,41.252818,-97.145453,176.9364
1625.3281,41.25285,-97.145452,175.0992
1625.3281,41.25288,-97.145455,175.9412
1625.6562,41.25291,-97.145457,207.4113
1625.6562,41.252941,-97.145457,191.4657
1625.9843,41.252971,-97.145458,209.0551
1625.9843,41.253001,-97.145458,192.262
1625.9843,41.253031,-97.145458,184.9696
1626.3123,41.25306,-97.145457,205.2846
1626.3123,41.253091,-97.145457,220.8969
1626.3123,41.253122,-97.145457,208.7969
1626.3123,41.253152,-97.145457,209.8025
1626.3123,41.253183,-97.145457,214.2432
1626.3123,41.253213,-97.145458,204.9266
1626.6404,41.253244,-97.145458,199.6779
1626.6404,41.253274,-97.145458,216.9879
1626.3123,41.253305,-97.145458,198.8102
1626.6404,41.253333,-97.145455,212.2162
1625.9843,41.253364,-97.145457,184.5585
1626.3123,41.253395,-97.145457,188.1966
1626.3123,41.253426,-97.145456,195.7939
1626.6404,41.253455,-97.145457,208.559
1626.6404,41.253486,-97.145457,199.3197
1626.3123,41.253516,-97.145458,175.4268
1626.3123,41.253547,-97.14546,186.7224
1625.9843,41.253577,-97.145461,181.9778
1625.9843,41.253608,-97.145461,185.1166
1625.9843,41.253638,-97.145461,219.3817
1625.9843,41.253668,-97.145461,209.0865
1626.3123,41.253698,-97.145462,212.5405
1626.3123,41.253728,-97.145462,213.2286
1626.6404,41.253758,-97.145463,212.9496
1626.9685,41.253788,-97.145462,212.1897
1626.6404,41.253818,-97.145463,186.2038
1626.6404,41.253848,-97.145464,216.3484
1626.6404,41.253878,-97.145464,206.7953
1626.6404,41.253909,-97.145463,189.2044
1626.6404,41.25394,-97.145464,223.7315
1626.6404,41.25397,-97.145464,198.0898
1626.6404,41.254,-97.145465,202.4863
1626.6404,41.25403,-97.145465,212.3297
1626.9685,41.25406,-97.145465,181.2346
1626.6404,41.254091,-97.145465,186.6123
1626.9685,41.254121,-97.145466,211.0231
1626.9685,41.254153,-97.145466,213.0892
1626.9685,41.254184,-97.145466,212.1259
1626.9685,41.254215,-97.145466,210.8606
1626.9685,41.254244,-97.145468,218.1222
1626.9685,41.254276,-97.145468,194.3553
1627.2966,41.254307,-97.145468,192.5063
1627.2966,41.254338,-97.145468,201.081
1627.2966,41.254369,-97.145468,212.9056
1626.9685,41.254401,-97.145469,189.9966
1626.9685,41.254432,-97.145468,184.7202
1626.9685,41.254463,-97.145468,182.591
1627.2966,41.254494,-97.145468,175.2358
1627.6247,41.254525,-97.145469,199.6434
1627.6247,41.254557,-97.145469,170.9226
1627.2966,41.254588,-97.145468,198.8285
1627.2966,41.254619,-97.145469,227.3893
1627.2966,41.25465,-97.14547,189.6301
1626.6404,41.254839,-97.144392,207.2327
1626.6404,41.25481,-97.144393,210.7144
1626.9685,41.254779,-97.144393,238.6871
1626.9685,41.254748,-97.144393,247.5002
1626.9685,41.254718,-97.144393,255.4696
1627.2966,41.254688,-97.144392,255.4277
1627.2966,41.254657,-97.144393,236.7213
1627.2966,41.254628,-97.144394,230.9474
1627.6247,41.254598,-97.144394,224.2036
1627.2966,41.254567,-97.144393,229.1756
1627.2966,41.254536,-97.144393,240.4177
1627.2966,41.254506,-97.144392,254.5273
1627.2966,41.254476,-97.144392,249.6756
1627.6247,41.254445,-97.144391,232.4228
1627.6247,41.254415,-97.144391,225.6391
1627.2966,41.254386,-97.144391,248.908
1627.2966,41.254355,-97.14439,242.1267
1627.2966,41.254325,-97.144389,243.9307
1627.2966,41.254295,-97.144389,244.0786
1627.6247,41.254265,-97.14439,234.5036
1627.6247,41.254235,-97.144391,229.9587
1627.6247,41.254205,-97.144391,235.2706
1627.6247,41.254175,-97.14439,223.68
1627.6247,41.254145,-97.144391,222.0131
1627.2966,41.254114,-97.144391,234.5475
1627.2966,41.254084,-97.14439,239.9691
1627.6247,41.254054,-97.14439,249.6548
1627.6247,41.254024,-97.14439,251.7817
1627.6247,41.253994,-97.144389,244.0988
1627.6247,41.253964,-97.144388,238.1953
1627.6247,41.253933,-97.144387,230.7927
1627.6247,41.253903,-97.144388,248.3626
1627.6247,41.253873,-97.144387,244.564
1627.6247,41.253844,-97.144386,198.4729
1627.2966,41.253814,-97.144385,120.7079
1627.6247,41.253786,-97.144384,90.4939
1627.6247,41.253756,-97.144384,96.0991
1627.6247,41.253727,-97.144384,153.8191
1627.9528,41.2537,-97.144384,178.2413
1628.2808,41.253675,-97.144384,204.1654
1628.2808,41.253651,-97.144384,218.9379
1627.9528,41.253625,-97.144383,244.583
1627.9528,41.253595,-97.144382,207.9143
1627.9528,41.253566,-97.144382,229.5272
1627.6247,41.253536,-97.144383,224.5101
1627.9528,41.253507,-97.144383,240.448
1627.9528,41.253478,-97.144384,239.4716
1627.9528,41.253448,-97.144384,221.2121
1627.9528,41.253419,-97.144383,225.0702
1627.9528,41.253389,-97.144382,199.6657
1627.6247,41.253359,-97.144382,214.7497
1627.6247,41.253329,-97.144381,230.7071
1627.6247,41.2533,-97.144381,216.6011
1627.6247,41.25327,-97.144382,218.8189
1626.3123,41.25324,-97.14438,206.2558
1626.3123,41.253211,-97.14438,238.1794
1626.6404,41.253181,-97.14438,222.5543
1626.6404,41.253151,-97.14438,243.7257
1626.6404,41.253121,-97.14438,252.6172
1626.9685,41.253092,-97.144381,250.7506
1627.2966,41.253063,-97.144381,244.1011
1627.2966,41.253034,-97.14438,236.5688
1627.2966,41.253004,-97.14438,235.7039
1627.6247,41.252974,-97.144378,234.6836
1627.6247,41.252945,-97.144377,234.9706
1627.6247,41.252915,-97.144376,221.8949
1627.6247,41.252886,-97.144376,237.9906
1627.6247,41.252856,-97.144376,246.4891
1627.6247,41.252826,-97.144376,239.2815
1627.6247,41.252796,-97.144376,236.1442
1627.6247,41.252766,-97.144376,211.4371
1627.6247,41.252735,-97.144376,247.8962
1627.6247,41.252703,-97.144375,250.2516
1627.6247,41.25267,-97.144374,211.0928
1627.9528,41.25264,-97.144374,193.7928
1627.9528,41.252607,-97.144375,194.5902
1627.9528,41.252573,-97.144376,179.5554
1627.9528,41.25254,-97.144374,196.3553
1627.6247,41.252509,-97.144372,217.8265
1627.2966,41.25248,-97.14437,234.8318
1626.9685,41.252451,-97.144369,205.8166
1627.2966,41.252421,-97.144372,193.7035
1626.9685,41.25239,-97.144375,163.9405
1627.2966,41.252359,-97.144374,187.8273
1627.2966,41.252328,-97.144373,188.9338
1626.9685,41.252295,-97.144376,170.1345
1626.6404,41.252261,-97.144377,174.0104
1626.9685,41.252229,-97.144376,171.4615
1626.9685,41.252196,-97.144375,171.4799
1626.9685,41.252163,-97.144374,181.0395
1626.6404,41.25213,-97.144373,181.8262
1626.3123,41.252097,-97.144373,197.2093
1626.3123,41.252063,-97.144372,199.215
1625.9843,41.25203,-97.14437,178.8641
1625.9843,41.251997,-97.14437,175.3367
1625.9843,41.251964,-97.144369,180.68
1625.9843,41.251931,-97.144368,177.2852
1626.3123,41.251898,-97.144368,200.9557
1625.9843,41.251865,-97.144368,181.6617
1626.3123,41.251833,-97.144367,204.3244
1626.3123,41.2518,-97.144367,207.8646
1626.3123,41.251767,-97.144367,216.0356
1626.6404,41.251734,-97.144367,202.0182
1626.9685,41.251702,-97.144367,186.7852
1626.6404,41.251667,-97.144363,182.9015
1626.6404,41.251632,-97.144364,159.2355
1626.3123,41.2516,-97.144366,200.7948
1626.3123,41.251567,-97.144366,204.3297
1626.3123,41.251534,-97.144365,210.7067
1626.3123,41.2515,-97.144365,209.2613
1626.6404,41.251467,-97.144364,209.733
1626.6404,41.251435,-97.144364,216.5934
1626.3123,41.251401,-97.144364,202.5988
1626.3123,41.251368,-97.144364,186.2657
1626.3123,41.251335,-97.144364,184.5395
1626.3123,41.251303,-97.144365,199.1401
1626.3123,41.25127,-97.144364,196.5085
1626.3123,41.251237,-97.144363,209.8478
1626.3123,41.251205,-97.14436,204.5007
1626.3123,41.25117,-97.144357,193.4873
1625.9843,41.251136,-97.144358,184.999
1625.9843,41.251103,-97.144359,215.6539
1625.9843,41.25107,-97.14436,204.2565
1625.9843,41.251037,-97.14436,192.4812
1625.9843,41.251003,-97.14436,185.0701
1625.9843,41.25097,-97.14436,213.2032
1625.9843,41.250936,-97.14436,206.2875
1625.9843,41.250903,-97.14436,202.7472
1625.9843,41.250869,-97.14436,204.0083
1625.9843,41.250836,-97.144359,218.0829
1625.9843,41.250802,-97.144358,205.5194
1625.9843,41.250768,-97.144357,181.3569
1625.6562,41.250734,-97.144356,211.0856
1625.6562,41.2507,-97.144359,202.317
1625.3281,41.250667,-97.144357,215.2217
1625.6562,41.250633,-97.144356,224.2487
1625.3281,41.250599,-97.144355,212.7221
1625.0,41.250565,-97.144353,205.6373
1625.0,41.25053,-97.144353,205.1173
1625.0,41.250497,-97.144352,210.873
1625.0,41.250464,-97.144353,217.9681
1625.0,41.25043,-97.144353,203.0052
1625.0,41.250396,-97.144353,199.1599
1625.0,41.250362,-97.144351,202.2063
1625.0,41.250329,-97.14435,193.1702
1625.6562,41.250297,-97.144351,225.2836
1625.6562,41.250263,-97.144352,206.2944
1625.6562,41.250232,-97.14435,177.8001
1625.6562,41.250205,-97.144349,186.6923
1625.6562,41.250177,-97.144348,214.3234
1625.0,41.250136,-97.144883,164.0866
1625.0,41.250169,-97.144883,197.2194
1625.0,41.2502,-97.144883,244.8091
1625.0,41.250232,-97.144884,227.053
1624.6719,41.250266,-97.144886,219.472
1624.3438,41.2503,-97.144889,196.9246
1625.0,41.250331,-97.14489,196.9852
1625.0,41.250363,-97.14489,206.3057
1625.3281,41.250395,-97.144889,222.1528
1625.3281,41.250427,-97.144889,217.9161
1625.3281,41.25046,-97.144892,211.5657
1625.3281,41.250492,-97.144893,214.5521
1625.0,41.250524,-97.144893,211.7551
1625.3281,41.250556,-97.144892,216.3618
1625.6562,41.250587,-97.144893,241.3632
1625.6562,41.25062,-97.144894,229.7885
1625.6562,41.250652,-97.144893,212.5682
1625.6562,41.250683,-97.144892,209.1166
1625.3281,41.250715,-97.144892,221.6483
1625.6562,41.250748,-97.144892,207.6312
1625.6562,41.25078,-97.144893,220.1975
1625.6562,41.250812,-97.144894,219.216
1625.3281,41.250844,-97.144894,230.1859
1625.6562,41.250877,-97.144895,238.4586
1625.6562,41.250909,-97.144897,224.3208
1625.6562,41.25094,-97.144897,235.2145
1625.9843,41.250972,-97.144897,226.5276
1625.6562,41.251005,-97.144898,226.5161
1625.9843,41.251036,-97.144898,223.6344
1625.9843,41.251067,-97.144898,243.9609
1625.9843,41.251099,-97.144898,222.2483
1625.6562,41.251131,-97.144899,193.5604
1625.3281,41.251163,-97.144901,214.6144
1625.6562,41.251194,-97.144901,212.9341
1625.6562,41.251227,-97.144901,200.1124
1626.3123,41.251258,-97.1449,220.3123
1626.3123,41.25129,-97.144899,194.8257
1626.3123,41.251322,-97.144899,207.0768
1626.3123,41.251353,-97.144898,196.112
1626.3123,41.251386,-97.144899,174.9026
1625.9843,41.251418,-97.144899,166.137
1625.6562,41.251449,-97.144897,177.6038
1625.6562,41.251482,-97.144897,176.935
1625.9843,41.251515,-97.144898,178.7222
1625.9843,41.251548,-97.144899,171.2898
1626.3123,41.251578,-97.144902,169.1566
1626.3123,41.251609,-97.144904,187.3009
1626.3123,41.251642,-97.144904,164.2717
1626.3123,41.251674,-97.144905,160.0203
1626.3123,41.251706,-97.144905,162.3312
1626.3123,41.251738,-97.144906,167.1989
1626.3123,41.25177,-97.144905,155.3104
1626.3123,41.251802,-97.144903,149.6447
1626.3123,41.251834,-97.144903,176.5119
1626.6404,41.251866,-97.144904,196.479
1626.6404,41.251898,-97.144904,201.4634
1626.6404,41.25193,-97.144904,180.3388
1626.6404,41.251962,-97.144904,168.8918
1626.9685,41.251993,-97.144903,163.8409
1626.6404,41.252026,-97.144908,147.5549
1626.9685,41.252056,-97.144906,180.9699
1626.9685,41.252089,-97.144907,153.5818
1626.9685,41.252121,-97.144906,156.7096
1626.9685,41.252153,-97.144905,178.0052
1626.9685,41.252185,-97.144906,158.2338
1626.9685,41.252217,-97.144906,154.9676
1626.9685,41.25225,-97.144905,155.4128
1626.9685,41.252282,-97.144905,163.5921
1627.2966,41.252314,-97.144905,158.4043
1626.9685,41.252347,-97.144904,176.145
1627.2966,41.252378,-97.144906,207.7707
1626.9685,41.25241,-97.144906,169.7612
1627.2966,41.252442,-97.144906,155.5214
1627.6247,41.252473,-97.144907,134.1806
1627.6247,41.252505,-97.144906,93.8568
1627.2966,41.252537,-97.144907,54.1037
1627.6247,41.252569,-97.144906,56.6635
1627.6247,41.252602,-97.144909,77.0447
1627.6247,41.252634,-97.144908,98.2672
1627.2966,41.252667,-97.144908,114.3468
1627.2966,41.252699,-97.144909,146.0979
1627.2966,41.252829,-97.144909,161.2282
1627.6247,41.25286,-97.14491,168.0929
1627.6247,41.252891,-97.14491,148.1835
1627.6247,41.252922,-97.144911,159.4778
1627.6247,41.252953,-97.144913,178.426
1627.9528,41.252983,-97.144911,187.3474
1627.6247,41.253014,-97.144907,162.7406
1627.6247,41.253045,-97.144908,190.4796
1627.2966,41.253075,-97.144909,182.8482
1627.2966,41.253105,-97.144909,186.8369
1627.2966,41.253136,-97.14491,180.0396
1627.2966,41.253167,-97.144911,174.1466
1627.2966,41.253198,-97.144911,176.2771
1626.9685,41.253229,-97.144911,175.1224
1627.2966,41.25326,-97.144912,160.3132
1627.2966,41.25329,-97.144913,175.7412
1627.2966,41.253321,-97.144913,187.0683
1627.6247,41.253351,-97.144914,206.8549
1627.2966,41.253382,-97.144914,204.847
1626.9685,41.253412,-97.144916,241.3209
1626.9685,41.253444,-97.144915,180.5092
1626.6404,41.253476,-97.144916,170.6814
1626.6404,41.253506,-97.144916,167.2164
1626.9685,41.253537,-97.144917,179.1076
1626.9685,41.253568,-97.144917,173.2753
1626.9685,41.253599,-97.144917,182.1072
1626.9685,41.25363,-97.144918,183.5996
1626.9685,41.25366,-97.144918,179.1353
1626.9685,41.253691,-97.144919,186.7832
1626.9685,41.253722,-97.144918,189.7466
1627.2966,41.253752,-97.144919,183.3597
1627.2966,41.253783,-97.144919,188.245
1627.2966,41.253814,-97.14492,183.2503
1626.9685,41.253844,-97.144919,197.9154
1626.9685,41.253875,-97.144921,190.1376
1626.6404,41.253906,-97.144921,204.2515
1626.6404,41.253937,-97.144921,199.3019
1626.6404,41.253967,-97.14492,208.9576
1626.6404,41.253998,-97.14492,210.8446
1626.6404,41.25403,-97.144921,193.5105
1626.9685,41.25406,-97.144921,200.646
1626.9685,41.254091,-97.14492,213.8082
1626.9685,41.254122,-97.14492,211.0078
1626.9685,41.254153,-97.144922,222.902
1627.2966,41.254183,-97.144921,234.863
1627.2966,41.254214,-97.144922,234.9021
1627.6247,41.254244,-97.144922,240.6247
1628.2808,41.254274,-97.144924,221.0981
1628.2808,41.254306,-97.144923,214.6344
1628.6089,41.254336,-97.144922,234.969
1628.6089,41.254367,-97.144921,232.3616
1628.6089,41.254398,-97.144922,224.1991
1628.6089,41.25443,-97.144923,207.9022
1628.2808,41.25446,-97.144924,229.2348
1628.2808,41.254492,-97.144924,211.308
1628.6089,41.254523,-97.144923,205.059
1628.2808,41.254554,-97.144922,225.1938
1628.2808,41.254585,-97.144924,216.0497
1628.6089,41.254616,-97.144923,209.3175
1628.6089,41.254646,-97.144922,217.3727
1628.6089,41.254677,-97.144922,209.2837
1628.937,41.254708,-97.144922,218.8478
1628.937,41.25474,-97.144922,240.1376
1628.937,41.25477,-97.144923,189.7057
1628.937,41.254801,-97.144923,132.9403
1629.2651,41.254829,-97.144606,210.7014
1629.2651,41.254801,-97.144606,250.8759
1629.2651,41.254772,-97.144606,257.7101
1629.2651,41.254745,-97.144607,244.2433
1629.2651,41.254717,-97.144607,258.3999
1628.937,41.254689,-97.144607,237.1527
1628.937,41.254661,-97.144607,238.4757
1629.2651,41.254634,-97.144605,234.3994
1629.2651,41.254605,-97.144603,199.1338
1628.937,41.254577,-97.144603,195.3588
1628.6089,41.254548,-97.144604,199.8341
1628.6089,41.254518,-97.144604,174.4217
1628.6089,41.254489,-97.144603,176.1341
1628.6089,41.254461,-97.144604,190.9528
1628.6089,41.254432,-97.144605,190.0017
1628.2808,41.254403,-97.144605,192.1733
1628.2808,41.254374,-97.144604,189.5165
1627.9528,41.254346,-97.144604,189.9916
1627.6247,41.254318,-97.144603,212.9671
1627.6247,41.25429,-97.144602,228.2867
1627.2966,41.254261,-97.144602,213.0819
1627.2966,41.254233,-97.144603,204.2465
1626.3123,41.254204,-97.144605,190.1235
1626.3123,41.254176,-97.144606,208.3726
1625.9843,41.254148,-97.144605,207.6299
1625.9843,41.254119,-97.144604,200.0066
1625.9843,41.25409,-97.144603,183.2177
1625.9843,41.254062,-97.144602,205.2361
1625.9843,41.254033,-97.1446,205.3539
1626.3123,41.254006,-97.144599,212.507
1625.9843,41.253978,-97.144598,226.1702
1625.9843,41.25395,-97.144598,199.6486
1625.9843,41.253923,-97.144599,195.2611
1625.9843,41.253895,-97.144599,189.9855
1625.9843,41.253867,-97.144599,202.3661
1625.9843,41.25384,-97.144598,196.0378
1625.9843,41.253813,-97.144599,195.7198
1625.9843,41.253787,-97.144598,189.5822
1625.6562,41.253759,-97.144601,206.5302
1625.6562,41.253732,-97.144599,211.0158
1625.9843,41.253706,-97.144599,184.8324
1625.9843,41.253679,-97.144599,205.1807
1625.9843,41.253653,-97.144599,205.6471
1625.9843,41.253626,-97.144599,207.1079
1625.9843,41.253599,-97.144599,205.3413
1625.9843,41.253572,-97.144598,220.994
1625.9843,41.253546,-97.144597,228.8636
1625.9843,41.253519,-97.144597,217.4289
1625.9843,41.253492,-97.144597,203.9439
1625.9843,41.253465,-97.144597,198.907
1625.9843,41.253439,-97.144597,208.526
1626.3123,41.253413,-97.144597,207.7411
1625.9843,41.253386,-97.144596,134.1775
1626.3123,41.253359,-97.144596,91.9509
1625.9843,41.253333,-97.144595,87.7952
1625.6562,41.253305,-97.144594,103.7495
1625.9843,41.253278,-97.144594,158.0379
1625.9843,41.253251,-97.144595,187.7159
1626.3123,41.253224,-97.144595,203.9255
1626.3123,41.253198,-97.144594,236.5483
1626.3123,41.253171,-97.144593,256.1438
1626.3123,41.253144,-97.144593,258.5414
1626.6404,41.253122,-97.144592,258.8029
1626.3123,41.253099,-97.144592,253.2897
1626.3123,41.253078,-97.144592,235.9788
1626.3123,41.253057,-97.144592,230.9627
1626.6404,41.253035,-97.144592,234.0138
1626.3123,41.253013,-97.144592,229.8823
1626.3123,41.252992,-97.144592,237.4739
1626.3123,41.25297,-97.144591,236.0229
1626.6404,41.252947,-97.144591,241.7893
1626.6404,41.25292,-97.144591,231.9816
1626.6404,41.252894,-97.144591,232.0325
1626.6404,41.25287,-97.14459,211.444
1626.3123,41.252845,-97.14459,223.8134
1625.6562,41.252821,-97.144589,236.8647
1625.3281,41.252798,-97.144591,227.7365
1625.6562,41.252776,-97.144592,260.9488
1625.6562,41.252753,-97.144591,249.0028
1625.6562,41.252724,-97.144591,217.8184
1625.9843,41.252695,-97.144592,189.4447
1625.9843,41.252666,-97.144592,217.6247
1625.9843,41.252638,-97.144591,209.9755
1625.9843,41.252609,-97.14459,187.5777
1625.9843,41.252582,-97.14459,195.5645
1626.3123,41.252555,-97.144589,236.4037
1626.3123,41.252522,-97.144589,179.3561
1626.3123,41.25249,-97.144588,183.9598
1626.3123,41.252458,-97.144588,200.803
1626.3123,41.252426,-97.144588,173.6801
1625.9843,41.252393,-97.144587,210.6776
1625.9843,41.252361,-97.144586,201.6145
1625.9843,41.25233,-97.144585,174.108
1625.9843,41.252297,-97.144586,177.3962
1625.9843,41.252264,-97.144585,183.2178
1625.9843,41.252231,-97.144585,157.707
1625.9843,41.252198,-97.144585,161.8123
1625.9843,41.252165,-97.144584,170.1229
1625.6562,41.252131,-97.144584,151.0907
